structure_id,core_mof_id,formula,source_note
ABAVIJ_clean,ABAVIJ,,doi=10.1039/b404485a; partition=train; ann_probability=0.94328225
KOSLIP_clean,KOSLIP,,doi=10.1021/ja506230r; partition=test; ann_probability=0.9252205
KOVJAI01_clean,KOVJAI01,,doi=10.1039/C4DT02343A; partition=test; ann_probability=0.123526156
KOZSID_clean,KOZSID,,doi=10.1021/cg501324r; partition=test; ann_probability=0.9066845
KUTRUO_clean,KUTRUO,,doi=10.1021/acs.cgd.5b00697; partition=test; ann_probability=0.76158607
LAFFEG_clean,LAFFEG,,doi=10.1002/chem.201504432; partition=test; ann_probability=0.94214916
LAVTOT_clean,LAVTOT,,doi=10.1021/ic101294s; partition=test; ann_probability=0.94377047
LAXGOH03_clean,LAXGOH03,,doi=10.1021/acsami.5b06301; partition=test; ann_probability=0.9317008
LEDPIU_clean,LEDPIU,,doi=10.1002/ejic.200500731; partition=test; ann_probability=0.8322407
LEDWUN_clean,LEDWUN,,doi=10.1021/ic051284x; partition=test; ann_probability=0.15872988
LEHXUT_clean,LEHXUT,,doi=10.1039/c2cc17593b; partition=test; ann_probability=0.81394094
LENKIA_clean,LENKIA,,doi=10.1039/c2dt32138f; partition=test; ann_probability=0.93694293
LEYREO_clean,LEYREO,,doi=10.1002/ejic.201201275; partition=test; ann_probability=0.94253916
LIBQIY_clean,LIBQIY,,doi=10.1002/ejic.201201275; partition=test; ann_probability=0.9424497
LIFSAW_clean,LIFSAW,,doi=10.1039/C2CE25169H; partition=test; ann_probability=0.89896375
LIFSEA_clean,LIFSEA,,doi=10.1039/C2CE25169H; partition=test; ann_probability=0.9177604
LIQFEY_clean,LIQFEY,,doi=10.1021/cg301224z; partition=test; ann_probability=0.25079298
LITCUO_clean,LITCUO,,doi=10.1039/C3CE42152J; partition=test; ann_probability=0.4717348
LITDAV_clean,LITDAV,,doi=10.1039/C3CE42152J; partition=test; ann_probability=0.24297479
LUNBAX_clean,LUNBAX,,doi=10.1021/cm020103b; partition=test; ann_probability=0.09934574
LUPYAX_clean,LUPYAX,,doi=10.1039/b927486c; partition=test; ann_probability=0.41893235
LUYSEF_clean,LUYSEF,,doi=10.1021/acs.inorgchem.5b01311; partition=test; ann_probability=0.65857124
MAGVOG14_clean,MAGVOG14,,doi=10.1038/ncomms5337; partition=test; ann_probability=0.1451124
MAGVOG15_clean,MAGVOG15,,doi=10.1038/ncomms5337; partition=test; ann_probability=0.16554281
MAGVOG18_clean,MAGVOG18,,doi=10.1038/ncomms5337; partition=test; ann_probability=0.14373112
MAKFIQ_clean,MAKFIQ,,doi=10.1021/acs.cgd.6b00060; partition=test; ann_probability=0.9343462
MAKFOW_clean,MAKFOW,,doi=10.1021/acs.cgd.6b00060; partition=test; ann_probability=0.94328064
MATVIN_clean,MATVIN,,doi=10.1021/ic050452i; partition=test; ann_probability=0.90427136
MAXHOJ_clean,MAXHOJ,,doi=10.1021/ja054913a; partition=test; ann_probability=0.13569587
MAYJOM_clean,MAYJOM,,doi=10.1021/ja055757a; partition=test; ann_probability=0.8760445
MAYPIM_clean,MAYPIM,,doi=10.1021/ic0513888; partition=test; ann_probability=0.5672051
MEGBAD_clean,MEGBAD,,doi=10.1021/ja303728c; partition=test; ann_probability=0.054957956
MIBMER_clean,MIBMER,,doi=10.1021/cm300450x; partition=test; ann_probability=0.8250952
MITGUR01_clean,MITGUR01,,doi=10.1002/crat.200310218; partition=test; ann_probability=0.90675366
MOCKAR_clean,MOCKAR,,doi=10.1021/cm800403d; partition=test; ann_probability=0.9723642
MOYNIY_clean,MOYNIY,,doi=10.1021/cg8006469; partition=test; ann_probability=0.65275884
MOYYIJ_clean,MOYYIJ,,doi=10.1021/cg801026y; partition=test; ann_probability=0.9630815
MUDLON_clean,MUDLON,,doi=10.1039/b910228k; partition=test; ann_probability=0.61145353
MUDTEL_clean,MUDTEL,,doi=10.1039/b909250a; partition=test; ann_probability=0.89170754
MUFXUI_clean,MUFXUI,,doi=10.1039/C4CE02564D; partition=test; ann_probability=0.924407
MUPYIG_clean,MUPYIG,,doi=10.1021/cg9012894; partition=test; ann_probability=0.26865274
MUTNAQ_clean,MUTNAQ,,doi=10.1021/ic0204225; partition=test; ann_probability=0.46507534
NACYOG_clean,NACYOG,,doi=10.1002/ejic.200400005; partition=test; ann_probability=0.7226262
NADZEZ_clean,NADZEZ,,doi=10.1039/b917515f; partition=test; ann_probability=0.82312095
NAGQOD_clean,NAGQOD,,doi=10.1021/ic902548f; partition=test; ann_probability=0.15307319
NAHGUB_clean,NAHGUB,,doi=10.1039/C5CE02096D; partition=test; ann_probability=0.9125688
NAJTAW_clean,NAJTAW,,doi=10.1002/ejic.201501113; partition=test; ann_probability=0.9457787
NALYEG_clean,NALYEG,,doi=10.1021/ic2021963; partition=test; ann_probability=0.7174983
NARPUU_clean,NARPUU,,doi=10.1039/C7DT00215G; partition=test; ann_probability=0.9232477
NASRIL_clean,NASRIL,,doi=10.1021/acs.cgd.7b00118; partition=test; ann_probability=0.89035726
NASROR_clean,NASROR,,doi=10.1021/acs.cgd.7b00118; partition=test; ann_probability=0.96676004
NATKOL_clean,NATKOL,,doi=10.1039/C7CE00100B; partition=test; ann_probability=0.7234488
NAWWUG_clean,NAWWUG,,doi=10.1021/acs.cgd.7b00321; partition=test; ann_probability=0.90446585
NEGZUW_clean,NEGZUW,,doi=10.1039/c2dt30532a; partition=test; ann_probability=0.7785497
NEHGEO_clean,NEHGEO,,doi=10.1039/c2cc34047j; partition=test; ann_probability=0.9338755
NERVOV_clean,NERVOV,,doi=10.1021/ic010528k; partition=test; ann_probability=0.9059143
NIGFUF_clean,NIGFUF,,doi=10.1021/ic061666i; partition=test; ann_probability=0.10703215
NIMWUD_clean,NIMWUD,,doi=10.1039/C3CE41116H; partition=test; ann_probability=0.7229732
NIRDAT_clean,NIRDAT,,doi=10.1039/b102263f; partition=test; ann_probability=0.037382513
NIZZAY_clean,NIZZAY,,doi=10.1021/ja7111564; partition=test; ann_probability=0.111424446
OCAWAT_clean,OCAWAT,,doi=10.1039/C6NJ03470E; partition=test; ann_probability=0.5132904
OCOKUP_clean,OCOKUP,,doi=10.1039/C6CE02178F; partition=test; ann_probability=0.92433405
OCUPUY_clean,OCUPUY,,doi=10.1021/ic0517422; partition=test; ann_probability=0.88377243
OCUQOT_clean,OCUQOT,,doi=10.1021/ic0517422; partition=test; ann_probability=0.93587804
OCUSIP_clean,OCUSIP,,doi=10.1021/ic0517422; partition=test; ann_probability=0.8346718
ODODES_clean,ODODES,,doi=10.1039/C3CE41105B; partition=test; ann_probability=0.38429704
OGAXUR_clean,OGAXUR,,doi=10.1002/ejic.201300714; partition=test; ann_probability=0.72196555
OGECOU_clean,OGECOU,,doi=10.1002/ejic.201300714; partition=test; ann_probability=0.7735488
OHUMIP_clean,OHUMIP,,doi=10.1021/jacs.5b02688; partition=test; ann_probability=0.94574773
OJICUG_clean,OJICUG,,doi=10.1002/chem.201000926; partition=test; ann_probability=0.9092639
OKIWUB02_clean,OKIWUB02,,doi=10.1021/ja101807c; partition=test; ann_probability=0.9175896
OKUSUK_clean,OKUSUK,,doi=10.1038/nature17430; partition=test; ann_probability=0.59256333
OKUTAR_clean,OKUTAR,,doi=10.1038/nature17430; partition=test; ann_probability=0.49643493
OKUTEV_clean,OKUTEV,,doi=10.1038/nature17430; partition=test; ann_probability=0.7642746
OPIFUQ_clean,OPIFUQ,,doi=10.1039/C6DT01697A; partition=test; ann_probability=0.91727185
OPOYUO_clean,OPOYUO,,doi=10.1039/c0ce00662a; partition=test; ann_probability=0.5589186
OPOZEZ_clean,OPOZEZ,,doi=10.1039/c0ce00662a; partition=test; ann_probability=0.39644048
OPURIB_clean,OPURIB,,doi=10.1021/ja101208s; partition=test; ann_probability=0.93274677
OQETEK_clean,OQETEK,,doi=10.1039/c1cc10897b; partition=test; ann_probability=0.78268373
OSIWUJ_clean,OSIWUJ,,doi=10.1021/cg101435b; partition=test; ann_probability=0.9506397
OWIHOT_clean,OWIHOT,,doi=10.1021/jacs.6b01323; partition=test; ann_probability=0.940176
OWIKAI_clean,OWIKAI,,doi=10.1021/jacs.6b05345; partition=test; ann_probability=0.4665324
OWIYUP_clean,OWIYUP,,doi=10.1021/ic1009169; partition=test; ann_probability=0.6944276
PACGIM_clean,PACGIM,,doi=10.1039/C5DT04183J; partition=test; ann_probability=0.9072887
PAPVAF_clean,PAPVAF,,doi=10.1021/cg201210p; partition=test; ann_probability=0.28009886
PAPXUB_clean,PAPXUB,,doi=10.1021/cg201226t; partition=test; ann_probability=0.9440065
PEPBAO_clean,PEPBAO,,doi=10.1021/ic0605266; partition=test; ann_probability=0.162996
PEPLOM_clean,PEPLOM,,doi=10.1002/anie.200602556; partition=test; ann_probability=0.043842018
PEVQOY_clean_h,PEVQOY,,doi=10.1039/C3CC40635K; partition=test; ann_probability=0.9284284
PIWRAQ_clean,PIWRAQ,,doi=10.1039/C3CE42025F; partition=test; ann_probability=0.3889203
PIYZED01_clean,PIYZED01,,doi=10.1002/anie.200704421; partition=test; ann_probability=0.15883353
POFSIN04_clean,POFSIN04,,doi=10.1002/anie.200704421; partition=test; ann_probability=0.15953016
POHLOP_clean,POHLOP,,doi=10.1021/cg401452p; partition=test; ann_probability=0.47472772
POLYEW_clean,POLYEW,,doi=10.1039/C4CE01635A; partition=test; ann_probability=0.41303837
POMMAH_clean,POMMAH,,doi=10.1039/C4CC07611G; partition=test; ann_probability=0.9030201
PUFXUL_clean,PUFXUL,,doi=10.1002/chem.201405395; partition=test; ann_probability=0.76377374
PUZLAZ_clean,PUZLAZ,,doi=10.1039/C5CE01886B; partition=test; ann_probability=0.11313814
QAKFIU_clean,QAKFIU,,doi=10.1039/C6QI00013D; partition=test; ann_probability=0.91352487
QANSUV_clean,QANSUV,,doi=10.1021/ic201571n; partition=test; ann_probability=0.7883564
QAPPUT_clean,QAPPUT,,doi=10.1021/cg049808b; partition=test; ann_probability=0.85974383
QARTEK_clean,QARTEK,,doi=10.1002/ejic.201101229; partition=test; ann_probability=0.8901919
QEBGEL_clean,QEBGEL,,doi=10.1039/c2sc20443f; partition=test; ann_probability=0.3630761
QERWAL_clean,QERWAL,,doi=10.1039/b009455m; partition=test; ann_probability=0.8104321
QERZUI01_clean,QERZUI01,,doi=10.1039/b200213b; partition=test; ann_probability=0.893862
QEYWUN_clean,QEYWUN,,doi=10.1002/chem.200600980; partition=test; ann_probability=0.88111603
QEZZAY_clean,QEZZAY,,doi=10.1021/ic3027682; partition=test; ann_probability=0.9287338
QIRYAS_clean,QIRYAS,,doi=10.1039/b715808d; partition=test; ann_probability=0.8990084
QOBWEJ_clean,QOBWEJ,,doi=10.1021/cm000283u; partition=test; ann_probability=0.7948787
QODHUO_clean,QODHUO,,doi=10.1039/C3DT53580K; partition=test; ann_probability=0.11746487
QODHUO01_clean,QODHUO01,,doi=10.1039/C3DT53580K; partition=test; ann_probability=0.105905056
QODHUO08_clean,QODHUO08,,doi=10.1039/C3DT53580K; partition=test; ann_probability=0.11539009
QOFDIA01_clean,QOFDIA01,,doi=10.1039/C3DT53580K; partition=test; ann_probability=0.115380615
QOFKUT_clean,QOFKUT,,doi=10.1039/C4RA02147A; partition=test; ann_probability=0.38390332
QOKCID_clean,QOKCID,,doi=10.1021/ic801221r; partition=test; ann_probability=0.77208096
QUBWIU_clean,QUBWIU,,doi=10.1021/ic900566v; partition=test; ann_probability=0.37016836
QUFGIH_clean,QUFGIH,,doi=10.1039/b008728i; partition=test; ann_probability=0.70154905
QUFXIZ_clean,QUFXIZ,,doi=10.1021/cg900460k; partition=test; ann_probability=0.8998427
QUGZEZ_clean,QUGZEZ,,doi=10.1039/C5CC03670D; partition=test; ann_probability=0.7526361
QUJJUC_clean,QUJJUC,,doi=10.1021/acs.inorgchem.5b00451; partition=test; ann_probability=0.5493044
QULMIU_clean,QULMIU,,doi=10.1039/b909731g; partition=test; ann_probability=0.80979073
QUTVIM_clean,QUTVIM,,doi=10.1039/C5DT03481G; partition=test; ann_probability=0.29158795
RAFMUH_clean,RAFMUH,,doi=10.1039/b407341j; partition=test; ann_probability=0.6586838
RAHMAP_clean,RAHMAP,,doi=10.1021/ic049363g; partition=test; ann_probability=0.6659523
RAYLOU_clean,RAYLOU,,doi=10.1039/c2cc32103c; partition=test; ann_probability=0.8729379
REGJIW_clean,REGJIW,,doi=10.1002/anie.199709911; partition=test; ann_probability=0.68306166
REGMOH_clean,REGMOH,,doi=10.1039/c2ce26338f; partition=test; ann_probability=0.20343328
REGMUN_clean,REGMUN,,doi=10.1039/c2ce26338f; partition=test; ann_probability=0.2506773
REJLIC_clean,REJLIC,,doi=10.1002/ejic.200501121; partition=test; ann_probability=0.8692967
REJVOS_clean,REJVOS,,doi=10.1021/ic060543v; partition=test; ann_probability=0.932325
RESSAK_clean,RESSAK,,doi=10.1021/cg060343u; partition=test; ann_probability=0.42929518
RESWUI02_clean,RESWUI02,,doi=10.1021/cg400531j; partition=test; ann_probability=0.5908762
RIWMUH_clean,RIWMUH,,doi=10.1039/C3CE41428K; partition=test; ann_probability=0.6526859
ROCZUG_clean,ROCZUG,,doi=10.1039/C4CE00347K; partition=test; ann_probability=0.13657224
ROMQAN_clean,ROMQAN,,doi=10.1002/chem.201403162; partition=test; ann_probability=0.569649
ROQDIM01_clean,ROQDIM01,,doi=10.1021/cg5004676; partition=test; ann_probability=0.13755217
ROQMER_clean,ROQMER,,doi=10.1021/cg5004676; partition=test; ann_probability=0.14641687
ROQMER01_clean,ROQMER01,,doi=10.1021/cg5004676; partition=test; ann_probability=0.14541423
ROQMER02_clean,ROQMER02,,doi=10.1021/cg5004676; partition=test; ann_probability=0.14384761
ROQNES01_clean,ROQNES01,,doi=10.1021/cg5004676; partition=test; ann_probability=0.14421165
RUDQUD_clean,RUDQUD,,doi=10.1021/ic900346p; partition=test; ann_probability=0.2434107
RUPVAB_clean,RUPVAB,,doi=10.1039/C5CC05097A; partition=test; ann_probability=0.93429005
SARNOQ_clean,SARNOQ,,doi=10.1039/c2sc00017b; partition=test; ann_probability=0.30832592
SEGBIR_clean,SEGBIR,,doi=10.1039/c2cc37453f; partition=test; ann_probability=0.918934
SERWAP_clean,SERWAP,,doi=10.1039/c3cc41140k; partition=test; ann_probability=0.9260708
SEYDUW_clean,SEYDUW,,doi=10.1021/cg060248l; partition=test; ann_probability=0.9007017
SEYFAE_clean,SEYFAE,,doi=10.1021/cg060248l; partition=test; ann_probability=0.93299997
SOCLAZ_clean,SOCLAZ,,doi=10.1021/cg401599x; partition=test; ann_probability=0.79197145
SOTWOP_clean,SOTWOP,,doi=10.1021/cg500114k; partition=test; ann_probability=0.16587451
SUJRIZ_clean,SUJRIZ,,doi=10.1002/anie.200905898; partition=test; ann_probability=0.31114817
SUSZIQ_clean,SUSZIQ,,doi=10.1021/cm902528y; partition=test; ann_probability=0.68086004
TACJIS_clean,TACJIS,,doi=10.1039/c0dt00255k; partition=test; ann_probability=0.92121565
TAGTIH_clean,TAGTIH,,doi=10.1021/acs.cgd.5b01297; partition=test; ann_probability=0.7218509
TATPOV_clean,TATPOV,,doi=10.1002/chem.201102734; partition=test; ann_probability=0.58124024
TEBSAW_clean,TEBSAW,,doi=10.1002/zaac.201100407; partition=test; ann_probability=0.95733136
TIGQOR_clean,TIGQOR,,doi=10.1039/c2dt12106a; partition=test; ann_probability=0.6737649
TIQGUW_clean,TIQGUW,,doi=10.1021/cm070930i; partition=test; ann_probability=0.9050623
TIQHIL_clean,TIQHIL,,doi=10.1021/cm070930i; partition=test; ann_probability=0.91037375
TOHYUL_clean,TOHYUL,,doi=10.1039/b812645c; partition=test; ann_probability=0.7179985
TOVHUJ_clean,TOVHUJ,,doi=10.1038/ncomms6723; partition=test; ann_probability=0.5295697
TOVJOF_clean,TOVJOF,,doi=10.1038/ncomms6723; partition=test; ann_probability=0.2234906
TOVKOG_clean,TOVKOG,,doi=10.1038/ncomms6723; partition=test; ann_probability=0.6505363
TOWLIC_clean,TOWLIC,,doi=10.1038/ncomms6723; partition=test; ann_probability=0.80004925
TOWNOK_clean,TOWNOK,,doi=10.1038/ncomms6723; partition=test; ann_probability=0.7103712
TOWPEC_clean,TOWPEC,,doi=10.1038/ncomms6723; partition=test; ann_probability=0.49239346
TUKDAG_clean,TUKDAG,,doi=10.1039/C5RA06072A; partition=test; ann_probability=0.9140343
TUTHIA_clean,TUTHIA,,doi=10.1002/chem.200903129; partition=test; ann_probability=0.25420207
TUVDUJ_clean,TUVDUJ,,doi=10.1002/anie.200390248; partition=test; ann_probability=0.93144304
UBOGAV_clean,UBOGAV,,doi=10.1021/cg200978y; partition=test; ann_probability=0.5746704
UBULIO_SL,UBULIO,,doi=10.1039/c1cc14893a; partition=test; ann_probability=0.7704834
UDOVUG_charged,UDOVUG,,doi=10.1039/C3CE40673C; partition=test; ann_probability=0.707021
UFUNIS_clean,UFUNIS,,doi=10.1039/b200213b; partition=test; ann_probability=0.8241702
UJOJIO07_clean,UJOJIO07,,doi=10.1021/acs.inorgchem.5b02956; partition=test; ann_probability=0.12295768
UJOJOU_clean,UJOJOU,,doi=10.1021/acs.inorgchem.5b02956; partition=test; ann_probability=0.12328482
UJOKIP02_clean,UJOKIP02,,doi=10.1021/acs.inorgchem.5b02956; partition=test; ann_probability=0.11981398
UKIQOV_clean,UKIQOV,,doi=10.1021/ic100378p; partition=test; ann_probability=0.91333365
ULASAD_clean,ULASAD,,doi=10.1002/chem.201505131; partition=test; ann_probability=0.22045729
UMEKEE_clean,UMEKEE,,doi=10.1021/acs.cgd.5b01772; partition=test; ann_probability=0.82180816
UMEKII_clean,UMEKII,,doi=10.1021/acs.cgd.5b01772; partition=test; ann_probability=0.9072424
UMELAB_clean,UMELAB,,doi=10.1039/C6CE00321D; partition=test; ann_probability=0.93743974
UMIGAA_clean,UMIGAA,,doi=10.1002/zaac.201600033; partition=test; ann_probability=0.81293464
UQOWUU_clean,UQOWUU,,doi=10.1007/s13738-013-0356-8; partition=test; ann_probability=0.67325556
USISEW_clean,USISEW,,doi=10.1021/acs.inorgchem.6b00813; partition=test; ann_probability=0.9476668
UTOTUT_clean,UTOTUT,,doi=10.1021/cg1015934; partition=test; ann_probability=0.5536102
UVASAM01_clean,UVASAM01,,doi=10.1021/ja500005k; partition=test; ann_probability=0.6540935
VAGBOX_clean,VAGBOX,,doi=10.1039/C5CE02544C; partition=test; ann_probability=0.61126876
VALXEO_clean,VALXEO,,doi=10.1021/jacs.5b13491; partition=test; ann_probability=0.109665334
VAMQAE_clean,VAMQAE,,doi=10.1039/C7SC00449D; partition=test; ann_probability=0.60889184
VANHEA_clean,VANHEA,,doi=10.1039/C7CE00361G; partition=test; ann_probability=0.0633814
VAZLIT_clean,VAZLIT,,doi=10.1021/cg3004036; partition=test; ann_probability=0.9165157
VAZLUF_clean,VAZLUF,,doi=10.1021/cg3004036; partition=test; ann_probability=0.9268503
VEHLIE_clean,VEHLIE,,doi=10.1021/ic060059s; partition=test; ann_probability=0.27381235
VEHPUU_clean,VEHPUU,,doi=10.1002/anie.200600333; partition=test; ann_probability=0.9435117
VETTOE_clean,VETTOE,,doi=10.1021/cg060520r; partition=test; ann_probability=0.5566038
VOGPEO_clean,VOGPEO,,doi=10.1039/C4RA07246D; partition=test; ann_probability=0.8826606
VUMCEM_clean,VUMCEM,,doi=10.1021/cg801250g; partition=test; ann_probability=0.6307374
VUWRUC_clean,VUWRUC,,doi=10.1039/C5RA10799G; partition=test; ann_probability=0.90614235
VUWSAJ_clean,VUWSAJ,,doi=10.1039/C5RA10799G; partition=test; ann_probability=0.5643058
WAQFAX_clean,WAQFAX,,doi=10.1039/c2dt12261h; partition=test; ann_probability=0.86483395
WAQFIG_clean,WAQFIG,,doi=10.1021/acs.cgd.7b00119; partition=test; ann_probability=0.7171925
WAQQUB_clean,WAQQUB,,doi=10.1021/ic050354x; partition=test; ann_probability=0.9649854
WEDWUZ_clean,WEDWUZ,,doi=10.1039/c2ce25214g; partition=test; ann_probability=0.114555806
WENKIL_manual,WENKIL,,doi=10.1039/c2dt32390g; partition=test; ann_probability=0.9295397
WEVQIX_clean,WEVQIX,,doi=10.1039/a909544f; partition=test; ann_probability=0.8226346
WILHIK_clean,WILHIK,,doi=10.1039/C3CC45689G; partition=test; ann_probability=0.8775374
WITJUG_clean,WITJUG,,doi=10.1021/cg401587r; partition=test; ann_probability=0.057207137
WODVOB_clean,WODVOB,,doi=10.1021/cg800187r; partition=test; ann_probability=0.90780604
WOHZAU_clean,WOHZAU,,doi=10.1021/ic000209d; partition=test; ann_probability=0.1847901
WOJJOV_SL,WOJJOV,,doi=10.1021/ja802589u; partition=test; ann_probability=0.22427827
WOPDEL_clean,WOPDEL,,doi=10.1039/b811725j; partition=test; ann_probability=0.2839681
WORREC_clean,WORREC,,doi=10.1039/C4CC09999K; partition=test; ann_probability=0.7190073
WOZWEP_clean,WOZWEP,,doi=10.1039/C4DT03502J; partition=test; ann_probability=0.69886625
WUYWIY_clean,WUYWIY,,doi=10.1039/C5TA04551G; partition=test; ann_probability=0.0721035
WUYYEW_clean,WUYYEW,,doi=10.1039/C5TA04551G; partition=test; ann_probability=0.077611804
XADDUD_clean,XADDUD,,doi=10.1002/ejic.201000146; partition=test; ann_probability=0.93158656
XAKZAL_clean,XAKZAL,,doi=10.1021/ic0486872; partition=test; ann_probability=0.8932645
XAKZUF_clean,XAKZUF,,doi=10.1021/ic0486872; partition=test; ann_probability=0.9358736
XALBAO_clean,XALBAO,,doi=10.1021/ic0486872; partition=test; ann_probability=0.93446356
XALDEU_clean,XALDEU,,doi=10.1021/ic0486872; partition=test; ann_probability=0.9147754
XALDIY_clean,XALDIY,,doi=10.1021/ic0486872; partition=test; ann_probability=0.91378516
XASPEP_clean,XASPEP,,doi=10.1002/zaac.201600356; partition=test; ann_probability=0.77734315
XAWZOM_clean,XAWZOM,,doi=10.1039/c2ce06705f; partition=test; ann_probability=0.9494071
XEDGIY_clean,XEDGIY,,doi=10.1039/c2cc31792c; partition=test; ann_probability=0.6908314
XEDPED_clean,XEDPED,,doi=10.1039/c2cc32927a; partition=test; ann_probability=0.94028705
XEHRUY_clean,XEHRUY,,doi=10.1021/ic060543v; partition=test; ann_probability=0.94259393
XEHSUZ_clean,XEHSUZ,,doi=10.1021/ic060543v; partition=test; ann_probability=0.94195235
XEJTIR_clean,XEJTIR,,doi=10.1002/ejic.201200427; partition=test; ann_probability=0.081692815
XICYAL_clean,XICYAL,,doi=10.1021/cg3017358; partition=test; ann_probability=0.45079675
XILVIZ_clean,XILVIZ,,doi=10.1002/chem.201302025; partition=test; ann_probability=0.10481027
XIMPOA01_clean,XIMPOA01,,doi=10.1021/cg401519w; partition=test; ann_probability=0.45692286
XOGXAU_clean,XOGXAU,,doi=10.1021/cg500295r; partition=test; ann_probability=0.37830114
XOQXOR_SL,XOQXOR,,doi=10.1021/om800678g; partition=test; ann_probability=0.36535674
XOVVOU_clean,XOVVOU,,doi=10.1021/cg701164u; partition=test; ann_probability=0.56656945
XOVYIR_clean,XOVYIR,,doi=10.1021/cg800329k; partition=test; ann_probability=0.05709687
XUJPOI_clean,XUJPOI,,doi=10.1039/B902223F; partition=test; ann_probability=0.68592715
XUJQAV_clean,XUJQAV,,doi=10.1039/B902223F; partition=test; ann_probability=0.9066386
